"item_code","item_name","brand","category1","category2","total_amount","total_sale","first_sale_date","last_sale_date","min_price","max_price","avg_price"
9369,"MILUPA 125 GR SUTLU.PRINC.POR.MIS.","MILUPA","BEBEK","HAZIR YEMEK-MAMA","9","42876.00","2019-07-02 20:17:14","2019-07-02 20:17:14","4764.00","4764.00","4764.00"
11937,"NFC YUZ TEMIZLEME KOPUGU K/H 150ML","NIVEA","KOZMETIK","KISISEL BAKIM","2","49.80","2019-07-08 14:52:06","2019-07-08 14:52:06","24.90","24.90","24.90"
6547,"WEE 111 AKIDE SIL.DAM.EMZIK NO 1 KART.","WEE","BEBEK","BEBE MALZEMELERI","10","96.00","2019-12-25 08:31:26","2019-12-25 08:31:26","9.60","9.60","9.60"
23162,"MARET PRATIK HINDI FUME 60 GR *12*","MARET","ET","ISLENMIS ET","9","42.30","2019-09-13 09:13:39","2019-09-13 09:13:39","4.70","4.70","4.70"
15963,"COCA COLA 1,5 LT SEKERSIZ *12*","COCA","SOGUK ICECEKLER","GAZLI ICECEK","2","8.30","2019-04-20 08:36:47","2019-04-20 08:36:47","4.15","4.15","4.15"
25696,"BILLUR IYOTLU 500 GR PLASTIK *20*","BILLUR","GIDA","TUZ-BAHARAT","3","6156.00","2019-07-03 08:57:27","2019-07-03 08:57:27","2052.00","2052.00","2052.00"
11215,"FATIH FANTASTIK KURSUN KALEM","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","6","7.20","2019-03-14 08:34:42","2019-03-14 08:34:42","1.20","1.20","1.20"
3238,"DR.OETKER 10 GR P.SUSU KELEBEK *25*","DROETKER","GIDA","UNLU MAMUL-TATLI","9","23.40","2019-09-08 09:37:53","2019-09-08 09:37:53","2.60","2.60","2.60"
9544,"PENG.RECEL 1800 GR CILEK*6*","PENGUEN","KAHVALTILIK","BAL-RECEL","3","43416.00","2019-06-09 16:57:59","2019-06-09 16:57:59","14472.00","14472.00","14472.00"
23391,"DERS SEVMEZ HAMDI 6x7 / CEP","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","3","10008.00","2019-02-21 08:36:47","2019-02-21 08:36:47","3336.00","3336.00","3336.00"
4255,"OYUNCAK KT.FONK. AKS. DEFNE BEBEK","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","9","229.05","2019-12-18 11:34:39","2019-12-18 11:34:39","25.45","25.45","25.45"
16257,"OPP NOHUT KOCBASI (IRI) POSET 2 KG","SARF","SARF","SARF","7","48.93","2019-02-11 08:23:12","2019-02-11 08:23:12","6.99","6.99","6.99"
20388,"ROYAL WINDSOR KITCHEN SET JR 044","ROYAL","EV","MUTFAK GERECLERI","2","17.76","2019-07-27 08:12:37","2019-07-27 08:12:37","8.88","8.88","8.88"
27708,"MICRO MARKER KALEM 7MM","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","1","4404.00","2019-06-24 12:37:07","2019-06-24 12:37:07","4404.00","4404.00","4404.00"
6037,"GEZER AYAKKABI PATIK PANDOF 1332","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","4","33.84","2019-02-23 18:47:02","2019-02-23 18:47:02","8.46","8.46","8.46"
12603,"ONAS TAHTA KALEMI MAVI","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","1","1.95","2019-10-27 08:22:46","2019-10-27 08:22:46","1.95","1.95","1.95"
11516,"BIOBLAS.SAC DOK KAR.KREMI 200 ML*6*","BIOBLAS","KOZMETIK","DUS-BANYO","8","88.80","2019-09-20 13:51:19","2019-09-20 13:51:19","11.10","11.10","11.10"
4382,"DOGUS FILIZ 1 KG+300 GR SEKER HED.*10*","DOGUS","CAY-KAHVE-SEKER","GAZSIZ ICECEK","8","239.04","2019-08-14 18:12:20","2019-08-14 18:12:20","29.88","29.88","29.88"
3682,"ETI WANTED SEFTALI 32 GR *20*","ETI","SEKERLEME","CIKOLATA-GOFRET","1","672.00","2019-07-03 08:49:47","2019-07-03 08:49:47","672.00","672.00","672.00"
19539,"TOYBOX BIG.WAFFER SUTLU CIK.45 GR*24*","TOYBOX","SEKERLEME","CIKOLATA-GOFRET","2","2.50","2019-10-03 08:57:10","2019-10-03 08:57:10","1.25","1.25","1.25"
2009,"GILLETTE TRAS KOPUGU HASSAS 300ML","GILLETTE","KOZMETIK","YUZ BAKIM","15","73440.00","2019-04-14 08:24:21","2019-12-15 14:40:07","4896.00","4896.00","4896.00"
26133,"KARTON KAPAK OKUL DEFTERI A4 40/1","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","1","1.50","2019-05-25 13:27:27","2019-05-25 13:27:27","1.50","1.50","1.50"
11712,"PIKNIK SIS KUSBASI-CIGER 6'LI DESTE","PIKNIK","EV","MUTFAK GERECLERI","5","27.45","2019-09-01 13:10:13","2019-09-01 13:10:13","5.49","5.49","5.49"
14523,"SARF KAGIT CANTA KUCUK *140*","SARF","SARF","SARF","17","51.68","2019-08-15 12:05:59","2019-09-19 08:32:01","3.04","3.04","3.04"
866,"MAROL ENDIVYA","MAROL","YESILLIK","MALATYA MANAV","8","9.60","2019-06-15 12:09:38","2019-06-15 12:09:38","1.20","1.20","1.20"
10193,"COLGATE D.MAC.100 ML 1+1 TOTAL PROJEL*24*","COLGATE","KOZMETIK","AGIZ BAKIM","4","43.20","2019-11-01 08:10:13","2019-11-01 08:10:13","10.80","10.80","10.80"
17327,"SOSERO KAHV.ACUKA 200 GR*12*","SOSERO","KAHVALTILIK","SUT-YOGURT-PEYNIR","7","32.34","2019-11-07 08:54:31","2019-11-07 08:54:31","4.62","4.62","4.62"
26933,"HOBBY GLISERINLI EL VE VÜCUT KREMI 20 ML","HOBBY","KOZMETIK","VUCUT-EL BAKIM","8","20.00","2019-07-08 15:08:47","2019-07-08 15:08:47","2.50","2.50","2.50"
23120,"KITAP KOSEM IKTIDAR SERBETI KAN KOKAR","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","8","63.20","2019-08-29 08:32:01","2019-08-29 08:32:01","7.90","7.90","7.90"
22098,"PRT.UDAG WA0020 TURK KAHVESI SET","UDAG","EV","MUTFAK GERECLERI","1","17544.00","2019-06-22 15:43:52","2019-06-22 15:43:52","17544.00","17544.00","17544.00"
19299,"ULKER ICIM SUT 200 ML COCO POPS*27*","ULKER","KAHVALTILIK","SUT-YOGURT-PEYNIR","7","6972.00","2019-12-07 08:39:45","2019-12-07 08:39:45","996.00","996.00","996.00"
16834,"OYUNCAK KT. PILLI DINAZOR","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","1","69.49","2019-05-15 08:24:21","2019-05-15 08:24:21","69.49","69.49","69.49"
12204,"KUTAHYA YALDIZLI CAY TAKIMI","KUTAHYA","EV","MUTFAK GERECLERI","3","165.60","2019-05-18 08:01:06","2019-05-18 08:01:06","55.20","55.20","55.20"
5685,"BIOBLAS SAMP. 360 ML ONARICI BAKIM*6*","BIOBLAS","KOZMETIK","DUS-BANYO","5","89.50","2019-07-25 08:15:48","2019-07-25 08:15:48","17.90","17.90","17.90"
3956,"PRENSES LU PUZZLE","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","8","78.00","2019-07-28 08:42:29","2019-07-28 08:42:29","9.75","9.75","9.75"
19794,"GEZER 7265.00 ZENNE TEK TOKALI BOYALI *24*","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","3","38.97","2019-10-21 08:36:46","2019-10-21 08:36:46","12.99","12.99","12.99"
24210,"KUT.RENKLI ISIKLI MIKRAFON ( BB-HW)","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","10","485.00","2019-05-10 08:20:10","2019-05-10 08:20:10","48.50","48.50","48.50"
19095,"ULKER FLORES MADEN SUYU 200 ML *24*","ULKER","SOGUK ICECEKLER","GAZLI ICECEK","8","4.32","2019-09-15 10:44:55","2019-09-15 10:44:55","0.54","0.54","0.54"
21641,"NEF.23.FINDIK ICI CIG 1 KG","NEFISO","GIDA","BISKUVI-CEREZ","9","356.40","2019-08-04 08:21:03","2019-08-04 08:21:03","39.60","39.60","39.60"
16954,"IKILI KUTULU FROZEN BEBEK","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","1","26.45","2019-12-23 08:12:30","2019-12-23 08:12:30","26.45","26.45","26.45"
13187,"BINGO SIL BANYO 500+500 ML. *6*","BINGO","DETERJAN","EV TEMIZLEYICILER","4","26448.00","2019-07-17 09:55:09","2019-07-17 09:55:09","6612.00","6612.00","6612.00"
21031,"SELPAK T.K.24 LU *3*","SELPAK","KAGIT","KAGIT URUNLER","9","228.96","2019-06-19 11:42:56","2019-06-19 11:42:56","25.44","25.44","25.44"
16859,"YUMOS 3 LT BAHAR TAZELIGI *6*","YUMOS","DETERJAN","CAMASIR YIKAMA","9","213.75","2019-07-19 13:34:32","2019-07-19 13:34:32","23.75","23.75","23.75"
10009,"BLENDAX 400 ML 2/1 BALOZLU *6*","BLENDAX","KOZMETIK","DUS-BANYO","7","37.80","2019-11-17 16:14:46","2019-11-17 16:14:46","5.40","5.40","5.40"
805,"BANVIT POSETLI TAZE PILIC KG.","BANVIT","KUMES","PILIC","7","83.65","2019-11-24 08:27:11","2019-11-24 08:27:11","11.95","11.95","11.95"
10628,"TARIS EGE SIZMA Z.YAGI 3 LT *6*","TARIS","GIDA","SIVI YAG","13","1066.26","2019-01-11 18:05:56","2019-12-27 08:19:11","82.02","82.02","82.02"
23204,"DD ESSENTIALS MAKYAJ TEMIZLEME SUYU","DIADERMINE","KOZMETIK","KISISEL BAKIM","1","31.90","2019-08-21 21:20:20","2019-08-21 21:20:20","31.90","31.90","31.90"
4549,"DALIN YUZEY TEM NAT. SOFT 2,25 LT*9*","DALIN","BEBEK","BEBE MALZEMELERI","2","14.76","2019-10-17 08:17:07","2019-10-17 08:17:07","7.38","7.38","7.38"
26158,"KUTULU PILLI AKILLI TELEFON","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","8","464448.00","2019-07-12 13:01:24","2019-07-12 13:01:24","58056.00","58056.00","58056.00"
23496,"PEL.28 CM GERCEK YUZLU ARI SARKILI","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","5","235.75","2019-09-10 18:09:56","2019-09-10 18:09:56","47.15","47.15","47.15"
17729,"BIZIM MUT.MAK.500 GR SPAGETTI *20*","BIZIM","GIDA","BAKLIYAT-MAKARNA","2","2.40","2019-05-02 13:54:07","2019-05-02 13:54:07","1.20","1.20","1.20"
22796,"MODERN CITY","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","8","64.00","2019-04-16 20:50:12","2019-04-16 20:50:12","8.00","8.00","8.00"
25455,"ZENGIBAR ISOT 100 GR","ZENGIBAR","GIDA","TUZ-BAHARAT","4","10.32","2019-01-04 14:52:06","2019-01-04 14:52:06","2.58","2.58","2.58"
16446,"PINAR KASAR DILIMLI TOST 350 GR","PINAR","KAHVALTILIK","SUT-YOGURT-PEYNIR","7","78.12","2019-06-22 21:41:26","2019-06-22 21:41:26","11.16","11.16","11.16"
11885,"SARF SERA 30*300M.","SARF","SARF","SARF","6","39.00","2019-07-16 08:34:57","2019-07-16 08:34:57","6.50","6.50","6.50"
18752,"OYUNCAK PJMASKS ORTA KOVA SET","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","2","41.50","2019-01-04 16:40:39","2019-01-04 16:40:39","20.75","20.75","20.75"
12578,"MILKA M-JOY BUTUN FINDIKLI 55 GR*48*","MILKA","SEKERLEME","CIKOLATA-GOFRET","9","17388.00","2019-07-09 08:04:47","2019-07-09 08:04:47","1932.00","1932.00","1932.00"
9159,"BERRAK HAVLU 2 LI *12*","BERRAK","KAGIT","KAGIT HAVLU","1","4.90","2019-05-22 20:31:27","2019-05-22 20:31:27","4.90","4.90","4.90"
612,"BANVIT TABAKLI IZGARA DRUMSTICK","BANVIT","KUMES","PILIC","2","21.48","2019-07-01 11:34:39","2019-07-01 11:34:39","10.74","10.74","10.74"
1380,"ALCAN YASSI KADAYIF 1 KG","ALCAN","SEKERLEME","UNLU MAMUL-TATLI","10","39.00","2019-12-14 08:20:59","2019-12-14 08:20:59","3.90","3.90","3.90"
29,"CARPEX TYPES KLIMA KOKU SUMMER BREEZE","CARPEX","TEMIZLIK","KOKULAR","2","17.10","2019-03-03 08:01:06","2019-06-17 20:50:12","8.55","8.55","8.55"
20159,"CTONA METAL KALEM TRAS","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","7","8.40","2019-04-22 08:18:28","2019-04-22 08:18:28","1.20","1.20","1.20"
5424,"PASTEL NUDE OJE 752 (ROSE)","PASTEL","KOZMETIK","MAKYAJ","10","56.00","2019-11-14 15:27:43","2019-11-14 15:27:43","5.60","5.60","5.60"
27327,"TIGRA BALL POINT MAVI SIYAH","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","6","7.20","2019-05-29 08:15:48","2019-05-29 08:15:48","1.20","1.20","1.20"
10541,"NAMALDI RIB.ERK.V.YAKA KOLLU 3L 131","NAMALDI","EV","TEKSTIL-GIYIM-AKSESUAR","6","80.40","2019-03-17 12:38:57","2019-03-17 12:38:57","13.40","13.40","13.40"
16801,"OPP SEKER KRISTAL BEYAZ POSET 5 KG","SARF","SARF","SARF","17","118.83","2019-05-06 08:04:47","2019-12-19 08:36:47","6.99","6.99","6.99"
17752,"FLORMAR ACI CILA","FLORMAR","KOZMETIK","MAKYAJ","1","5.90","2019-12-03 08:21:03","2019-12-03 08:21:03","5.90","5.90","5.90"
20866,"PRT.TAFT SAC SPREYI 150 ML KOPUK 2'LI VOLUME","TAFT","KOZMETIK","SAC BAKIM","7","181.30","2019-12-06 08:14:22","2019-12-06 08:14:22","25.90","25.90","25.90"
24977,"FLORMAR PRETTY MASCARA VOLUME","FLORMAR","KOZMETIK","MAKYAJ","7","62.30","2019-04-07 09:10:24","2019-04-07 09:10:24","8.90","8.90","8.90"
12249,"OYUNCAK MINI 4'LU OYUN HAMURU","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","8","30.00","2019-05-20 08:47:33","2019-05-20 08:47:33","3.75","3.75","3.75"
27805,"KOLES.BOYA COLOR CONCEALER KESTANE 200 ML*6*","KOLESTON","KOZMETIK","SAC BAKIM","4","39.96","2019-01-17 08:20:10","2019-01-17 08:20:10","9.99","9.99","9.99"
15291,"CENTI 12 LI KURUBOYA","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","8","9.60","2019-03-03 08:21:35","2019-03-03 08:21:35","1.20","1.20","1.20"
24102,"ICIM KASAR DILIMLI TOS 200 GR *20*","ICIM","KAHVALTILIK","SUT-YOGURT-PEYNIR","2","24.30","2019-11-18 08:22:46","2019-11-18 08:22:46","12.15","12.15","12.15"
6621,"KOSKA HELVA 45 GR KAGIT CIK.KAK. *30*","KOSKA","KAHVALTILIK","GELENEKSEL","1","1.90","2019-06-02 08:02:17","2019-06-02 08:02:17","1.90","1.90","1.90"
25728,"PRT.KENT MISIR UNU 400 GR","KENT","GIDA","UNLU MAMUL-TATLI","10","46.00","2019-10-30 08:34:42","2019-10-30 08:34:42","4.60","4.60","4.60"
23947,"SEK SICAK CIKOLATA 500 GR","SEK","SICAK ICECEKLER","GUNLUK ICECEK","7","27.30","2019-09-15 18:16:26","2019-09-15 18:16:26","3.90","3.90","3.90"
13263,"ELS S KREMI RENK KORUYUCU 360/","ELSEVE","KOZMETIK","DUS-BANYO","8","108.00","2019-10-23 19:07:52","2019-10-23 19:07:52","13.50","13.50","13.50"
24212,"POS.HAYVAN SETI 6 PRC CIFTLIK VAHSI","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","10","431.50","2019-03-14 16:01:40","2019-03-14 16:01:40","43.15","43.15","43.15"
7328,"DEO SHE 150 ML ANGEL","SHE","KOZMETIK","PARFUM-DEODORANT","7","64.75","2019-01-30 17:14:14","2019-01-30 17:14:14","9.25","9.25","9.25"
4002,"ETI CINKEK 3 LU 120 GR *20*","ETI","GIDA","BISKUVI-CEREZ","4","4272.00","2019-01-15 10:58:13","2019-01-15 10:58:13","1068.00","1068.00","1068.00"
2515,"NM KREM 75 ML","NIVEA","KOZMETIK","VUCUT-EL BAKIM","8","135.60","2019-07-31 10:33:18","2019-10-04 08:20:59","16.95","16.95","16.95"
16730,"SOGAN KURU-2","SOGAN","SEBZE","MALATYA MANAV","8","7.20","2019-02-06 08:20:59","2019-02-06 08:20:59","0.90","0.90","0.90"
13750,"KOLES.KOPUK 55/46 KIZIL BUYU","KOLESTON","KOZMETIK","SAC BAKIM","8","119.20","2019-09-22 14:40:07","2019-09-22 14:40:07","14.90","14.90","14.90"
5336,"P.BA.CELIK 10 LT DUDUKLU TENCERE","PASA BAHCE","EV","MUTFAK GERECLERI","9","345.06","2019-11-07 09:37:53","2019-11-07 09:37:53","38.34","38.34","38.34"
11918,"DURACELL TURBO KALEM 4+2'LI AA","DURACELL","EV","ELEKTRIK-ELEKTRONIK","5","46320.00","2019-10-17 17:36:15","2019-10-17 17:36:15","9264.00","9264.00","9264.00"
14298,"P.BA.SOLINGEN 26/16 TENCERE","PASA BAHCE","EV","MUTFAK GERECLERI","3","70.20","2019-12-28 08:36:47","2019-12-28 08:36:47","23.40","23.40","23.40"
1138,"NEF.05.YER FISTIGI CIPS 1 KG","NEFISO","GIDA","BISKUVI-CEREZ","7","69.30","2019-09-06 15:27:08","2019-09-06 15:27:08","9.90","9.90","9.90"
26166,"OYUNCAK ISIK.METAL CEK POLIS EKIPOTOSU","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","6","165.00","2019-05-18 19:03:29","2019-05-18 19:03:29","27.50","27.50","27.50"
6253,"GEZER 7999.01 EVA PVC BEBE *16*","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","10","199.90","2019-10-15 19:03:29","2019-10-15 19:03:29","19.99","19.99","19.99"
16981,"KENT OLIPS XS17 GR MENTHOL-NANE *16*","KENT","SEKERLEME","SAKIZ-SEKERLEME","4","4512.00","2019-12-16 13:16:07","2019-12-16 13:16:07","1128.00","1128.00","1128.00"
22659,"OYUNCAK KT.PULLI YAZAR KASA","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","5","457.25","2019-08-11 20:50:12","2019-08-11 20:50:12","91.45","91.45","91.45"
4200,"ALGIDA CLASSICS COOKIE CUP 105ML *18*","ALGIDA","SUT","DONDURMA-SUTLU TATLI","10","30.00","2019-01-05 08:20:59","2019-01-05 08:20:59","3.00","3.00","3.00"
22577,"SUPER F.BEZELYE 450 GR *20*","SUPER FREHS","GIDA","DONUK URUNLER","1","9.50","2019-08-09 16:40:20","2019-08-09 16:40:20","9.50","9.50","9.50"
3017,"BAY.SEK.KENT 1 KG CILEK TAT *1*","KENT","SEKERLEME","SAKIZ-SEKERLEME","9","216324.00","2019-07-18 12:09:38","2019-07-18 12:09:38","24036.00","24036.00","24036.00"
23281,"KIRTA.FB 72 YP KARELI DEF","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","3","3.60","2019-12-18 15:41:31","2019-12-18 15:41:31","1.20","1.20","1.20"
11982,"SEBAMED CLEAR FACE BAKIM JELI 50 ml","SEBAMED","KOZMETIK","KISISEL BAKIM","3","131184.00","2019-10-25 08:14:55","2019-10-25 08:14:55","43728.00","43728.00","43728.00"
19261,"PRT.BEYKOK KEMALPASA 150 GR*42","KRAL","SEKERLEME","UNLU MAMUL-TATLI","7","20.93","2019-11-07 08:36:46","2019-11-07 08:36:46","2.99","2.99","2.99"
26942,"DEO SHE ROLL-ON CLBBER 40 ML","SHE","KOZMETIK","PARFUM-DEODORANT","5","43.75","2019-11-20 08:17:50","2019-11-20 08:17:50","8.75","8.75","8.75"
9702,"PENTI 15 DEN SUPER PANTOLON 38","PENTI","EV","TEKSTIL-GIYIM-AKSESUAR","8","7.20","2019-12-26 18:09:56","2019-12-26 18:09:56","0.90","0.90","0.90"
24066,"TAMBURLANMIS PODUMA TASI","KARO","KARO","KARO","1","35.00","2019-02-10 08:30:15","2019-02-10 08:30:15","35.00","35.00","35.00"
25949,"PASTEL OJE 120","PASTEL","KOZMETIK","MAKYAJ","9","50.40","2019-06-24 08:32:01","2019-06-24 08:32:01","5.60","5.60","5.60"
7786,"TICON FON KARTONU 50*70 10LU KRS","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","6","7.20","2019-11-22 13:01:24","2019-11-22 13:01:24","1.20","1.20","1.20"
3468,"KARTELA OK ATAN 2 LI TABANCA SET","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","9","10.80","2019-12-17 14:23:01","2019-12-17 14:23:01","1.20","1.20","1.20"
25013,"KUT.YILDIZ KANATLARI ISIKLI BEBEK","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","8","374.00","2019-08-14 16:14:55","2019-08-14 16:14:55","46.75","46.75","46.75"
6707,"DURU TURK HAM.125 GR X 4 *18*","DURU","KOZMETIK","DUS-BANYO","7","18984.00","2019-02-06 21:09:50","2019-02-06 21:09:50","2712.00","2712.00","2712.00"
22142,"CARTE D'OR PUD.CIK.FINDIK 109 GR.*12*","CARTE D OR","GIDA","UNLU MAMUL-TATLI","10","15.00","2019-08-05 15:08:47","2019-08-05 15:08:47","1.50","1.50","1.50"
5911,"SIGARA TEKEL 2000 KIRMIZI UZUN","TEKEL","SIGARALAR","SIGARALAR","2","24.00","2019-10-17 21:09:50","2019-10-17 21:09:50","12.00","12.00","12.00"
21268,"MOLFIX ISLAK HAV.IZOTONIK HAS.CILTLER *12*","MOLFIX","KAGIT","ISLAK MENDIL-HAVLULAR","6","35.40","2019-08-16 16:14:46","2019-08-16 16:14:46","5.90","5.90","5.90"
915,"KARLIDAG KURU COKELEK KG","KARLIDAG","KAHVALTILIK","SUT-YOGURT-PEYNIR","5","84.25","2019-03-17 14:29:01","2019-03-17 14:29:01","16.85","16.85","16.85"
26822,"DERBY TRAS KOPUGU 200 ML MENTHOL","DERBY","KOZMETIK","YUZ BAKIM","2","11.90","2019-02-16 13:22:37","2019-02-16 13:22:37","5.95","5.95","5.95"
23926,"KIRTA.TEMAT STICK YAPS.10GR","KIRTASIYELER","EV","KITAP-DERGI-KIRTASIYE","5","11.25","2019-05-09 19:07:52","2019-05-09 19:07:52","2.25","2.25","2.25"
23815,"PENTI COTTON KLT. 66-3","PENTI","EV","TEKSTIL-GIYIM-AKSESUAR","7","108.15","2019-01-20 16:34:26","2019-01-20 16:34:26","15.45","15.45","15.45"
16189,"BORA 0485 OVAL SAK.KABI NO0","BORA","EV","MUTFAK GERECLERI","6","10224.00","2019-07-19 18:00:59","2019-07-19 18:00:59","1704.00","1704.00","1704.00"
5886,"P.BA.52417 BONBON MAVI BARDAK TK","PASA BAHCE","EV","MUTFAK GERECLERI","2","12.48","2019-02-22 08:43:46","2019-02-22 08:43:46","6.24","6.24","6.24"
15698,"SARF TATLI KUTUSU 2 KG LIK *200*","SARF","SARF","SARF","6","18.24","2019-06-04 21:08:20","2019-06-04 21:08:20","3.04","3.04","3.04"
17283,"KORPE BAH.DILIMLI SUCUK 500 GR","KORPE","ET","ISLENMIS ET","4","32448.00","2019-04-06 08:01:06","2019-04-06 08:01:06","8112.00","8112.00","8112.00"
26729,"DEO CALDION 150 ML BAYAN JEANS","CALDION","KOZMETIK","PARFUM-DEODORANT","11","86.90","2019-06-25 15:27:08","2019-10-14 14:29:01","7.90","7.90","7.90"
6089,"KRP.COP TORB.ORTA 55X60 *50*","KOROPLAST","EV","MUTFAK GERECLERI","6","20.94","2019-05-02 08:55:15","2019-05-02 08:55:15","3.49","3.49","3.49"
25561,"ELIDOR 350 ML CAN. GOST.HACM. *18*","ELIDOR","KOZMETIK","DUS-BANYO","4","14.88","2019-07-17 12:36:00","2019-07-17 12:36:00","3.72","3.72","3.72"
4317,"PRF.EMOTION SET SUNKISSES","EMOTION","KOZMETIK","PARFUM-DEODORANT","2","73.90","2019-03-25 13:03:51","2019-03-25 13:03:51","36.95","36.95","36.95"
592,"DOKME KOFTE BAHARI 10 KG.","NERGIS","GIDA","TUZ-BAHARAT","3","65.70","2019-12-31 14:21:25","2019-12-31 14:21:25","21.90","21.90","21.90"
2923,"DALIN T.MEND.REFIL 56 X 3 LU *8*","DALIN","KAGIT","ISLAK MENDIL-HAVLULAR","2","33.80","2019-07-20 09:21:56","2019-07-20 09:21:56","16.90","16.90","16.90"
11565,"PALETTE DELUXE 10-5 DORE SARI","PALETTE","KOZMETIK","SAC BAKIM","8","139.60","2019-07-10 08:34:57","2019-07-10 08:34:57","17.45","17.45","17.45"
8326,"GEZER FİLET ERKEK FLİP FLOP GT5YFF.06799.00","GEZER","EV","TEKSTIL-GIYIM-AKSESUAR","2","27.80","2019-12-23 08:46:41","2019-12-23 08:46:41","13.90","13.90","13.90"
7361,"MENTOS STICK SEKER AHUDUDU 18 GR","MENTOS","SEKERLEME","SAKIZ-SEKERLEME","1","1.08","2019-10-08 11:23:11","2019-10-08 11:23:11","1.08","1.08","1.08"
9641,"PERSIL MAT.1,5 KG BAHAR FERAHLIGI *9*","PERSIL","DETERJAN","CAMASIR YIKAMA","7","87.15","2019-01-31 14:52:06","2019-01-31 14:52:06","12.45","12.45","12.45"
4027,"TROPICANA M.SUYU 330 ML CAN KARISIK *24*","TROPICANA","SOGUK ICECEKLER","GAZSIZ ICECEK","9","28.35","2019-10-13 08:21:35","2019-10-13 08:21:35","3.15","3.15","3.15"
15923,"OYUNCAK KT. PILLI TREN 19 PRC","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","9","656.55","2019-08-09 08:15:04","2019-08-09 08:15:04","72.95","72.95","72.95"
21221,"ICIM KAYMAK 180 GR *9*","ICIM","KAHVALTILIK","KREM-KAYMAK","3","38.70","2019-06-19 19:16:19","2019-06-19 19:16:19","12.90","12.90","12.90"
2400,"PRINGLES 165 GR KETCAP AROMALI","PRINGLES","GIDA","BISKUVI-CEREZ","10","55440.00","2019-01-27 21:28:34","2019-01-27 21:28:34","5544.00","5544.00","5544.00"
8198,"DIRILIS / KAMER","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","4","35.60","2019-01-14 12:04:24","2019-01-14 12:04:24","8.90","8.90","8.90"
27465,"FATIH 1453 SULTAN MEHMED","KITAPLAR","EV","KITAP-DERGI-KIRTASIYE","6","24.48","2019-04-01 15:42:23","2019-04-01 15:42:23","4.08","4.08","4.08"
16662,"OYUNCAK HZR POWERFUL CAR","OYUNCAK","OYUNCAK","ZEKA GELISTIRICI","9","85.50","2019-08-07 08:42:30","2019-08-07 08:42:30","9.50","9.50","9.50"
4721,"SUTAS KASAR 200 GR PIKNIK *48*","SUTAS","KAHVALTILIK","SUT-YOGURT-PEYNIR","6","53.70","2019-01-15 13:54:07","2019-01-15 13:54:07","8.95","8.95","8.95"
15204,"HES MATIK 2.5 KG KAR BEYAZ","HES","DETERJAN","CAMASIR YIKAMA","8","151.20","2019-02-13 08:15:48","2019-02-13 08:15:48","18.90","18.90","18.90"
2416,"PIL VARTA 2003-4 S.LIFE INCE-AAA- 4'LU","VARTA","EV","ELEKTRIK-ELEKTRONIK","4","23.60","2019-11-04 17:10:49","2019-11-04 17:10:49","5.90","5.90","5.90"
10479,"ULKER 388-7 9 KAT FIND.GOF.62 GR *18*","ULKER","SEKERLEME","CIKOLATA-GOFRET","9","12.60","2019-02-25 08:30:15","2019-02-25 08:30:15","1.40","1.40","1.40"
21395,"M.ORIGINAL MOODS-3 KULAKLIK 3 FILELI","M.ORIGINAL","EV","ELEKTRIK-ELEKTRONIK","3","38.85","2019-04-22 16:24:12","2019-04-22 16:24:12","12.95","12.95","12.95"
18337,"DIMES SUT 200 ML SADE *27*","DIMES","KAHVALTILIK","SUT-YOGURT-PEYNIR","8","8.00","2019-03-26 09:37:53","2019-03-26 09:37:53","1.00","1.00","1.00"
